,Dim_0,Dim_1=0,Dim_2=0,Dim_3=0,Dim_4=0,Dim_5=0,Dim_6=0,Dim_7=0,Dim_8=0,Dim_9=0,Dim_10=0,Dim_11=0,Dim_12=0,Dim_13=0,Dim_14=0,Dim_15=0,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,isof_scores
195,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.13649,0.17893,0.421296,0.153125,3.553020473078888
196,0.729167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.075209,0.197324,0.324074,0.2125,10.620052888671168
197,0.34375,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.214485,0.331104,0.550926,0.226562,39.111303024746185
198,0.291667,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.000189,0.169916,0.234114,0.740741,0.121875,44.969809888108344
199,0.708333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.130919,0.118729,0.37037,0.114063,3.9901727629943053
200,0.708333,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,9.4e-05,0.142061,0.152174,0.328704,0.1625,31.57808704921736
201,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.108635,0.138796,0.333333,0.146875,1.0843672389860757
202,0.322917,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.000943,0.164345,0.27592,0.763889,0.140625,59.74661350809288
203,0.322917,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.000189,0.103064,0.207358,0.273148,0.251563,22.272295337995914
204,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.086351,0.123746,0.296296,0.14375,4.890557597453423
205,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.097493,0.225753,0.375,0.215625,3.6137761173664273
206,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.108635,0.317726,0.393519,0.290625,13.161619845148508
207,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.119777,0.138796,0.402778,0.121875,5.330723670906778
208,0.520833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045283,0.019499,0.001672,0.37963,0.001563,36.63966785610651
209,0.6875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.111978,0.250836,0.444444,0.207813,2.730875480917561
210,0.25,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.009245,0.111978,0.120401,0.347222,0.121875,35.24724406235953
211,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.111978,0.095318,0.152778,0.182813,11.487128620742382
212,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.4e-05,0.075209,0.229097,0.328704,0.242188,4.503546036888096
213,0.270833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.125348,0.16388,0.328704,0.173438,10.934888781991333
214,0.333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.14214,0.319444,0.154688,1.9499448631873832
215,0.333333,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.030189,0.091922,0.122074,0.384259,0.113938,27.07936708811195
216,0.604167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.113092,0.125418,0.25463,0.164063,12.181261438545576
217,0.802083,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.001887,0.125348,0.157191,0.402778,0.140625,31.53831961254035
218,0.65625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.153203,0.214047,0.458333,0.170313,4.718987231122711
219,0.729167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.064067,0.098662,0.291667,0.115625,14.043824790468975
220,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.091922,0.123746,0.222222,0.178125,7.663831980236239
221,0.5625,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.4e-05,0.108635,0.245819,0.425926,0.209375,13.223636644774544
222,0.635417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.119777,0.138796,0.416667,0.120313,2.8022649791484326
223,0.166667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,5.935034734023716
224,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,1.218387758639139
225,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.108635,0.152174,0.388889,0.142188,1.3904679837970093
226,0.572917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.113092,0.185619,0.356481,0.184375,0.6224562610692033
227,0.260417,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.002453,0.13649,0.217391,0.49537,0.164063,34.97867259353899
228,0.760417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.097493,0.172241,0.337963,0.179688,2.0912344053630676
229,0.947917,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.000566,0.111978,0.182575,0.37963,0.171984,44.91788376771203
230,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.119777,0.158863,0.388889,0.148438,5.855295398125037
231,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.097493,0.153846,0.300926,0.176563,1.6720449706175486
232,0.427083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006226,0.091922,0.090301,0.337963,0.09375,7.273632012786791
233,0.78125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.125348,0.240803,0.384259,0.225,14.167877085268358
234,0.78125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.13649,0.219064,0.458333,0.176563,6.961896199556065
235,0.604167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.113092,0.133779,0.328704,0.142188,1.556120815618499
236,0.770833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.08078,0.198997,0.291667,0.235938,10.838606867042273
237,0.541667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.064067,0.172241,0.342593,0.176563,7.803854579565666
238,0.46875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002075,0.158774,0.205686,0.393519,0.1875,30.516029185537178
239,0.71875,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.000566,0.097493,0.160535,0.351852,0.160937,29.44335648046112
240,0.770833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.108635,0.137124,0.337963,0.142188,9.525895157773576
241,0.770833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.142061,0.177258,0.402778,0.15625,5.826874377936704
242,0.770833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.113092,0.192308,0.361111,0.189063,2.932512501043135
243,0.583333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.13649,0.222408,0.393519,0.203125,3.669872668640167
244,0.416667,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.000566,0.125348,0.182274,0.305556,0.20625,39.059529806250275
245,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.097493,0.152174,0.472222,0.11875,5.28887029181827
246,0.229167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.103064,0.190635,0.333333,0.2,3.7396074123757757
247,0.729167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006792,0.091922,0.145485,0.402778,0.13125,15.45592336699012
248,0.322917,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0.000566,0.164345,0.165552,0.449074,0.135938,62.37212656431242
249,0.729167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.125348,0.197324,0.291667,0.229688,3.7156893802775954
250,0.729167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.113092,0.195652,0.398148,0.178125,2.305939724713184
251,0.635417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.108635,0.145485,0.333333,0.151563,1.0278873675847393
252,0.552083,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.125348,0.220736,0.300926,0.251563,16.408521468706226
253,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.13649,0.339465,0.476852,0.2625,26.794397556507178
254,0.552083,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.003566,0.111978,0.157191,0.513889,0.114063,29.996799571979977
255,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.111978,0.212375,0.009259,0.21875,9.801507769184894
256,0.458333,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.125348,0.227425,0.388889,0.19375,13.850756546008952
257,0.614583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.097493,0.187291,0.384259,0.175,6.857730308449177
258,0.666667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027906,0.08078,0.098662,0.314815,0.109375,19.660088370380706
259,0.739583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.108635,0.133779,0.356481,0.132812,8.399492227189725
260,0.552083,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013208,0.111978,0.155518,0.375,0.15,14.749093225597093
261,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.169916,0.182575,0.37963,0.171984,8.455437743663765
262,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.097493,0.137124,0.268519,0.173438,4.860794129692792
263,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.142061,0.173913,0.402778,0.154688,8.00948414883895
264,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.113092,0.202341,0.398148,0.182813,2.604971531111758
265,0.59375,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.002453,0.103064,0.107023,0.365741,0.103125,22.36582085925275
266,0.583333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,17.648272316793367
267,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,1.218387758639139
268,0.614583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,6.026414083137141
269,0.572917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,6.058621542225154
270,0.520833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,0.29223681843701854
271,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,0.0
272,0.322917,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.003396,0.119777,0.165552,0.444444,0.1375,33.72032517611791
273,0.53125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000472,0.111978,0.195652,0.347222,0.198438,7.908643667334459
274,0.614583,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.011132,0.111978,0.207358,0.444444,0.170313,51.75073486311364
275,0.791667,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.111978,0.215719,0.263889,0.271875,33.63134330373808
276,0.385417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.130919,0.148829,0.37963,0.140203,2.0805347522144046
277,0.75,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.001509,0.103064,0.198997,0.388889,0.182813,30.58796393950412
278,0.822917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.075209,0.182274,0.37037,0.176563,6.7785235320883
279,0.541667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.119777,0.177258,0.333333,0.185937,6.299748181514744
280,0.395833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.103064,0.167224,0.324074,0.18125,0.8974106086185998
281,0.791667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.125348,0.237458,0.361111,0.234375,5.717443623950842
282,0.197917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.003019,0.130919,0.152174,0.347222,0.154688,32.63309917576959
283,0.552083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.158774,0.188963,0.416667,0.164063,5.198665991455272
284,0.791667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.142061,0.182575,0.37963,0.171984,5.5690738636364046
285,0.708333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.125348,0.222408,0.416667,0.195313,2.707301522991372
286,0.46875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.111978,0.17893,0.435185,0.15,1.2483728898872783
287,0.520833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.111978,0.249164,0.402778,0.21875,12.772316178469538
288,0.447917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.19398,0.361111,0.190625,6.976545917213045
289,0.697917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.049057,0.013928,0.006689,0.291667,0.00875,41.16108590143259
290,0.59375,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.111978,0.202341,0.351852,0.203125,11.806698083473705
291,0.364583,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.003566,0.097493,0.133779,0.37963,0.126031,28.255673002312392
292,0.260417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.08078,0.147157,0.337963,0.153125,11.163555069522673
293,0.625,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.003566,0.108635,0.242475,0.37963,0.228391,26.47706242902207
294,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.147632,0.152174,0.37963,0.14375,9.771984742490389
295,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.108635,0.148829,0.361111,0.146875,1.5538498749428271
296,0.635417,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.002264,0.111978,0.137124,0.337963,0.14375,18.12827862344271
297,0.572917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.111978,0.212375,0.402778,0.189063,0.6012362763058547
298,0.6875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.125348,0.170569,0.402778,0.153125,7.42537219318767
299,0.458333,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.000377,0.113092,0.165552,0.310185,0.185937,28.537074383690296
300,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,1.49764551895872
301,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.119777,0.135452,0.402778,0.120313,2.337422705402389
302,0.458333,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000377,0.108635,0.219064,0.375,0.209375,13.018369693336709
303,0.385417,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000377,0.108635,0.12709,0.314815,0.140625,27.7763814702639
304,0.75,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.000377,0.13649,0.22408,0.333333,0.235938,23.781036331220733
305,0.635417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.097493,0.183946,0.333333,0.19375,0.5751011558186718
306,0.375,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.050943,0.091922,0.14214,0.37963,0.133906,43.62664005388745
307,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002264,0.103064,0.155518,0.430556,0.132812,22.525384150359812
308,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.108635,0.145485,0.37963,0.137047,1.4531964724107098
309,0.354167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000377,0.052925,0.110368,0.328704,0.11875,13.809727794095153
310,0.833333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.108635,0.158863,0.476852,0.123438,16.938904542762216
311,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000377,0.119777,0.219064,0.282407,0.264063,14.776629539503617
312,0.635417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.069638,0.180602,0.439815,0.15,2.686060102561413
313,0.510417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005849,0.103064,0.125418,0.291667,0.148438,2.429487878094264
314,0.635417,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.142061,0.234114,0.37963,0.220531,26.05834932182829
315,0.270833,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.142061,0.16388,0.37963,0.154375,40.390043178155
316,0.375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.236769,0.309365,0.365741,0.3,31.92490330497388
317,0.520833,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.115385,0.324074,0.125,27.223780239135053
318,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.003019,0.097493,0.175585,0.435185,0.148438,27.36870113410589
319,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000377,0.111978,0.172241,0.37037,0.165625,1.34719714974527
320,0.479167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006038,0.097493,0.155518,0.425926,0.132812,1.640350526368067
321,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.169916,0.279264,0.611111,0.175,14.085836280493908
322,0.270833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,2.955756418904599
323,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,1.49764551895872
324,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,0.29223681843701854
325,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.113092,0.168896,0.398148,0.153125,0.34626237802321214
326,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005472,0.108635,0.118729,0.402778,0.10625,3.290213265147301
327,0.770833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.103064,0.250836,0.296296,0.290625,21.913083490522823
328,0.25,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.000189,0.091922,0.150502,0.333333,0.157813,51.85821022952444
329,0.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.147632,0.232441,0.458333,0.184375,35.22037424562586
330,0.302083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.113092,0.158863,0.37963,0.149656,2.2567037525972466
331,0.75,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.003019,0.108635,0.172241,0.458333,0.135938,30.254724763347824
332,0.114583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.147632,0.152174,0.37963,0.143359,19.130367049894446
333,0.645833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.111978,0.192308,0.375,0.184375,11.834560976481313
334,0.208333,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,27.44903525588599
335,0.4375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,0.43855846079566163
336,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,2.955756418904599
337,0.59375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.108635,0.165552,0.476852,0.128125,2.738968545092135
338,0.427083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.108635,0.107023,0.351852,0.107812,5.201612401927548
339,0.427083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.08078,0.14214,0.291667,0.167188,3.4558267827553664
340,0.71875,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.097493,0.280936,0.37963,0.264063,20.36176769978627
341,0.583333,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.002264,0.075209,0.19398,0.393519,0.178125,29.900622247478964
342,0.4375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.064067,0.12709,0.25463,0.165625,12.948206326156424
343,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033962,0.08078,0.160535,0.328704,0.171875,9.163530877448395
344,0.645833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.125348,0.147157,0.328704,0.15625,7.463845176157221
345,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.013928,0.050167,0.162037,0.090625,24.833733266672354
346,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.108635,0.168896,0.425926,0.145312,1.487008684375823
347,0.208333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.000755,0.18663,0.312709,0.546296,0.215625,37.13430169154181
348,0.1875,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.230641,0.210702,0.375,0.2,55.102099637241054
349,0.770833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.169916,0.232441,0.361111,0.229688,20.439901054044114
350,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.147157,0.384259,0.1375,2.467971610876006
351,0.760417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.142061,0.137124,0.375,0.13125,6.990712952905497
352,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.111978,0.225753,0.675926,0.128125,9.961641522801202
353,0.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.125348,0.153846,0.337963,0.160937,9.759140697771613
354,0.541667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.111978,0.188963,0.337963,0.196875,6.575424675144433
355,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.111978,0.304348,0.481481,0.235938,5.565212881971689
356,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.097493,0.133779,0.277778,0.164063,3.4673803227024536
357,0.59375,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.000943,0.125348,0.188963,0.384259,0.176563,40.58675919010666
358,0.802083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018868,0.108635,0.11204,0.365741,0.107812,9.981939925990801
359,0.333333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.130919,0.197324,0.375,0.189063,9.82377128417663
360,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001132,0.108635,0.237458,0.384259,0.223437,1.1171531169456017
361,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.097493,0.219064,0.458333,0.176563,2.093711455937651
362,0.614583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.130919,0.125418,0.37963,0.11875,9.118189582936182
363,0.541667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.113092,0.120401,0.337963,0.126563,9.089096267151533
364,0.791667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.130919,0.165552,0.458333,0.132812,5.779423288090598
365,0.791667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001132,0.064067,0.240803,0.351852,0.242188,14.246668988810086
366,0.791667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007358,0.108635,0.172241,0.402778,0.153125,10.734562378734566
367,0.395833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.130919,0.183946,0.398148,0.167188,8.664538035284565
368,0.572917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.4e-05,0.111978,0.381271,0.402778,0.335938,16.778509474436632
369,0.1875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.13649,0.249164,0.481481,0.192187,10.44308157243492
370,0.864583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.013928,0.118729,0.314815,0.13125,14.801432011319932
371,0.6875,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.173913,0.347222,0.176563,40.90455597559258
372,0.6875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.125348,0.170569,0.37963,0.160672,1.2864157270735035
373,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000943,0.097493,0.210702,0.384259,0.196875,7.201951563395866
374,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.097493,0.138796,0.347222,0.140625,2.0389840983032457
375,0.760417,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.00566,0.064067,0.157191,0.351852,0.157813,32.27735642857084
376,0.677083,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.000189,0.030641,0.198997,0.314815,0.220312,36.10266052883225
377,0.333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000943,0.103064,0.150502,0.347222,0.154688,1.7320965827511259
378,0.916667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.08078,0.197324,0.347222,0.2,11.788754014699023
379,0.395833,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.007547,0.091922,0.102007,0.37963,0.096094,48.44325594948445
380,0.395833,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,23.170719004172398
381,0.510417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.153203,0.153846,0.328704,0.1625,9.258035351519467
382,0.625,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.000755,0.111978,0.185619,0.402778,0.1625,16.794189166126586
383,0.416667,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.000755,0.111978,0.148829,0.365741,0.145312,25.489092242216827
384,0.416667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.13649,0.160535,0.388889,0.146875,3.1736311457479047
385,0.739583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000566,0.103064,0.170569,0.388889,0.159375,8.152353135982437
386,0.375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.113092,0.160535,0.37963,0.153125,8.04259109812007
387,0.40625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.079245,0.008357,0.004682,0.337963,0.005313,41.76007186607965
388,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,1.49764551895872
389,0.8125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000377,0.086351,0.133779,0.291667,0.159375,14.112509306448572
390,0.572917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001132,0.130919,0.234114,0.439815,0.195313,2.6678805660421716
391,0.666667,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.4e-05,0.18663,0.347826,0.402778,0.307813,34.51394831526741
